Metadata_platename,Metadata_well,sen_score,std_sen_score,cell_no,number_sen
E31L460-0-5,A17,2.71032466892608,0.7429497482733373,1007,250
E31L460-0-5,A18,2.627592496460563,0.7556874177413583,884,204
E31L460-0-5,A19,2.6357019718236723,0.7693438364710972,1058,256
E31L460-0-5,A20,2.784136912478457,0.7273503207492058,677,192
E31L460-0-5,A21,2.642133341396836,0.7658905677725165,1143,287
E31L460-0-5,A22,2.567833869330697,0.7651815822808932,1025,232
E31L460-0-5,A23,2.633880754424588,0.7854423688356366,1070,255
E31L460-0-5,A24,2.720152151030856,0.7643952122141003,848,243
E31L460-0-5,B01,2.716100940135399,0.7468912427806755,1131,289
E31L460-0-5,B02,2.734420872451685,0.7604399804532015,1019,260
E31L460-0-5,B03,2.6493649019297694,0.7055089665807854,977,214
E31L460-0-5,B04,2.7381472480032794,0.7237588666229727,822,236
E31L460-0-5,B05,2.686237053651344,0.7396251134603046,1104,281
E31L460-0-5,B06,2.664792592084085,0.6933370592125487,1097,246
E31L460-0-5,B07,2.6849193731913434,0.7716090519101376,1003,272
E31L460-0-5,B08,2.748680432999129,0.8291479096379318,968,306
E31L460-0-5,B09,2.7008724433776625,0.7209537394784097,1109,279
E31L460-0-5,B10,2.7119089190480836,0.7437777638123346,1019,259
E31L460-0-5,B11,2.6243663095437086,0.7360657869242008,1050,232
E31L460-0-5,B12,2.722270401158645,0.7592515823202672,1139,292
E31L460-0-5,B13,2.6770157995034785,0.7357629429280199,1138,283
E31L460-0-5,B14,2.709955563330811,0.7088407169198424,1024,263
E31L460-0-5,B15,2.7005718016470266,0.7583932544978306,1037,286
E31L460-0-5,B16,2.6849397518379825,0.7212886395241771,1174,288
E31L460-0-5,B17,2.679811750003671,0.715889394655847,950,217
E31L460-0-5,B18,3.197268038934002,0.28216160499119286,100,89
E31L460-0-5,B19,2.6546990701446287,0.7219698370474208,1115,236
E31L460-0-5,B20,2.682880475952214,0.740368582870371,1034,253
E31L460-0-5,B21,2.6876558061237716,0.729036878734637,1010,241
E31L460-0-5,B22,2.6773111337151847,0.7116043267246082,939,222
E31L460-0-5,B23,2.659729878071594,0.7634315011532737,1023,260
E31L460-0-5,B24,2.7586892173169746,0.723324658837996,1065,294
E31L460-0-5,C01,2.7519319119361296,0.7549864537309158,1019,293
E31L460-0-5,C02,2.646957898644446,0.7570415872472447,1125,259
E31L460-0-5,C03,2.7540692717242314,0.7487566565455612,1128,313
E31L460-0-5,C04,2.680852646181968,0.7693546879502223,1327,331
E31L460-0-5,C05,2.6504884837542924,0.7489705413350632,1089,255
E31L460-0-5,C06,2.64958392810068,0.739452344961554,1085,258
E31L460-0-5,C07,2.8114285895845077,0.7180275272707916,858,281
E31L460-0-5,C08,2.6969767986497963,0.7285199677088824,582,150
E31L460-0-5,C09,2.723193687329381,0.7097710205072548,1124,302
E31L460-0-5,C10,2.692147476785061,0.7420339208029435,1106,263
E31L460-0-5,C11,2.6676015388254846,0.7317513914013752,1167,296
E31L460-0-5,C12,2.6868100675077082,0.7310280107435125,1059,273
E31L460-0-5,C13,2.6737499754073917,0.7423640657508699,1106,281
E31L460-0-5,C14,2.6398520853373038,0.7430788677680521,1053,248
E31L460-0-5,C15,2.6905083121353015,0.7473719725879051,1149,291
E31L460-0-5,C16,2.6012274118083116,0.7268559728119829,1269,270
E31L460-0-5,C17,2.6761648301848004,0.7425098724874192,1028,247
E31L460-0-5,C18,2.7030808291336883,0.7346197317554,1082,273
E31L460-0-5,C19,2.811405753590348,0.677531247007084,665,196
E31L460-0-5,C20,2.6223189044903106,0.7270223880810166,1104,247
E31L460-0-5,C21,2.67740891879585,0.7574137518209305,1140,290
E31L460-0-5,C22,2.655335954605683,0.7382824183136283,1033,247
E31L460-0-5,C23,2.6232093126769604,0.7453824347472734,1082,258
E31L460-0-5,C24,2.7443393598052883,0.6968640572102958,1029,254
E31L460-0-5,D01,2.7448793328995973,0.7546557768649577,1051,296
E31L460-0-5,D02,2.6771320192089094,0.7049232171844063,1076,235
E31L460-0-5,D03,2.6382640651941864,0.745711835216297,995,218
E31L460-0-5,D04,2.7558460055368186,0.7481616143403929,1092,306
E31L460-0-5,D05,2.708861323252151,0.7192248823983945,1077,291
E31L460-0-5,D06,2.776598286070793,0.7264653855534753,865,271
E31L460-0-5,D07,2.6921786266385737,0.7199005178196469,1073,265
E31L460-0-5,D08,2.800807098059713,0.7451038637796122,808,243
E31L460-0-5,D09,2.7228262900693614,0.7414660563416678,1072,279
E31L460-0-5,D10,2.715650419378651,0.7037330516815011,1099,278
E31L460-0-5,D11,2.704641605609227,0.7314004719175385,1061,271
E31L460-0-5,D12,2.645505392882141,0.7278380899672735,1048,237
E31L460-0-5,D13,2.6740284597534125,0.7301704908584368,962,227
E31L460-0-5,D14,2.729489882101394,0.7265919534914358,992,263
E31L460-0-5,D15,2.6396319009844174,0.7072682245901281,1142,234
E31L460-0-5,D16,2.6087231699015803,0.7446997770367297,1044,225
E31L460-0-5,D17,2.4578289500154855,0.7159857820807817,783,134
E31L460-0-5,D18,2.703393992128713,0.7547616482296924,1267,341
E31L460-0-5,D19,2.6891117920411247,0.7271615111126656,1128,283
E31L460-0-5,D20,2.7269003716613147,0.7135749457123698,1114,276
E31L460-0-5,D21,2.6830248433813653,0.7219850495381888,1032,239
E31L460-0-5,D22,2.611562516801654,0.7188611072962291,1112,229
E31L460-0-5,D23,2.6331096584802425,0.7785134866258554,1068,253
E31L460-0-5,D24,2.7126331927228957,0.7368043071037141,827,222
E31L460-0-5,E01,2.6565547877097426,0.782596956324851,1171,297
E31L460-0-5,E02,2.599857000678159,0.7689678227028591,1093,242
E31L460-0-5,E03,2.5904932735755417,0.7479851109804161,946,200
E31L460-0-5,E04,2.6507540425718465,0.7344294642496142,978,224
E31L460-0-5,E05,2.606423586201041,0.7647823063583112,1160,264
E31L460-0-5,E06,2.643107728949902,0.7655680304031032,1090,265
E31L460-0-5,E07,2.790123178648761,0.6887945193037924,880,293
E31L460-0-5,E08,2.7193226017708487,0.6888462136561937,954,233
E31L460-0-5,E09,2.6100490460461256,0.7685320546821701,1199,275
E31L460-0-5,E10,2.6696788126904414,0.7354814259876156,1097,265
E31L460-0-5,E11,2.631262052145441,0.7700728212768972,1162,288
E31L460-0-5,E12,2.654800317379339,0.7442695814481732,1125,272
E31L460-0-5,E13,2.6718986400047613,0.750728099999405,1203,303
E31L460-0-5,E14,2.6569117968986498,0.7593258157541742,1078,254
E31L460-0-5,E15,2.6602948148117878,0.7321311251745914,1026,254
E31L460-0-5,E16,2.700739904419471,0.7455643872579092,1093,290
E31L460-0-5,E17,2.6291338469116474,0.762085223325506,1091,278
E31L460-0-5,E18,2.7066192781626293,0.7314773874379705,997,251
E31L460-0-5,E19,2.6418878031376902,0.7478716396991537,1117,272
E31L460-0-5,E20,2.6279032600570256,0.7577406238077135,1027,246
E31L460-0-5,E21,2.6483391999198145,0.7623797746964319,1192,286
E31L460-0-5,E22,2.607335958442031,0.7287882428589202,1078,233
E31L460-0-5,E23,2.6384190517569155,0.7599203434108373,1056,252
E31L460-0-5,E24,2.671253316264875,0.7233841000237161,1070,256
E31L460-0-5,F01,2.604577993132503,0.7596955857345857,954,215
E31L460-0-5,F02,2.6274186428756368,0.7590498916516326,1045,247
E31L460-0-5,F03,2.5378989697408914,0.8089807198773764,1140,255
E31L460-0-5,F04,2.608578400656169,0.7138944449046792,1021,227
E31L460-0-5,F05,2.6208965050277517,0.713543723730486,986,212
E31L460-0-5,F06,2.646090556209361,0.7427597739537417,1054,244
E31L460-0-5,F07,2.68038793321079,0.7566587864588488,1098,292
E31L460-0-5,F08,2.7497536322541936,0.6820761347826026,625,167
E31L460-0-5,F09,2.6230000783061835,0.7613767248090214,757,192
E31L460-0-5,F10,2.6619428138692904,0.7356556984433926,871,223
E31L460-0-5,F11,2.6976804221767314,0.7217515574940855,1110,267
E31L460-0-5,F12,2.664398790188014,0.7222444098645159,1130,258
E31L460-0-5,F13,2.7152325882507404,0.7083864816963259,1174,295
E31L460-0-5,F14,2.6648016599774373,0.7274432969462399,1171,274
E31L460-0-5,F15,2.5190985305478866,0.7683413986054861,993,215
E31L460-0-5,F16,2.6968247850815175,0.7107781418395377,1108,263
E31L460-0-5,F17,2.6340193320512904,0.7410968223004941,1023,244
E31L460-0-5,F18,2.7011544532625473,0.7339092458342515,969,239
E31L460-0-5,F19,2.6334434175944645,0.7739289419482477,1146,283
E31L460-0-5,F20,2.645322148357749,0.741942419173663,1092,248
E31L460-0-5,F21,2.5949298545210495,0.711658499794991,1096,224
E31L460-0-5,F22,2.6748221919901876,0.7210789844881658,995,240
E31L460-0-5,F23,2.6191146659077753,0.737694813590726,1026,228
E31L460-0-5,F24,2.6605456002470658,0.738467313992801,930,220
E31L460-0-5,G01,2.6724539959393256,0.7591269377492275,1092,277
E31L460-0-5,G02,2.706190204995181,0.7328178853557977,1085,265
E31L460-0-5,G03,2.6981956213038916,0.7271015989403815,812,210
E31L460-0-5,G04,2.7275979227429543,0.7432494764443136,1153,316
E31L460-0-5,G05,2.692163775126919,0.7199808054446811,1160,280
E31L460-0-5,G06,2.7498087606870505,0.7697164523428244,1134,327
E31L460-0-5,G07,2.672775327366851,0.7682964133046516,1177,288
E31L460-0-5,G08,2.7190169480415616,0.7113581834684878,1038,270
E31L460-0-5,G09,2.645299198185034,0.7374479817102316,1012,244
E31L460-0-5,G10,2.8004691735198577,0.6884792958400973,611,208
E31L460-0-5,G11,2.6995323540933427,0.7897086968826796,1157,317
E31L460-0-5,G12,2.6902891208797004,0.7218159922339416,1160,290
E31L460-0-5,G13,2.6781102219392863,0.770812952619199,1302,351
E31L460-0-5,G14,2.688530559786076,0.7600735471136031,1176,306
E31L460-0-5,G15,2.579694484612765,0.8067853990246298,1123,269
E31L460-0-5,G16,2.6858752161014934,0.7569045325770468,1114,280
E31L460-0-5,G17,2.6354430118195142,0.7608726956159338,1185,293
E31L460-0-5,G18,2.633248294761362,0.783682508726646,1029,251
E31L460-0-5,G19,2.6022294867654834,0.7605827430117303,1340,312
E31L460-0-5,G20,2.6438243448409575,0.746225014051387,1139,269
E31L460-0-5,G21,2.642236023782601,0.7530889308703703,1185,279
E31L460-0-5,G22,2.6376741755650555,0.7436206162261199,1112,253
E31L460-0-5,G23,2.574866284745325,0.7325431651635226,1162,234
E31L460-0-5,G24,2.7480717020574015,0.7374132950508803,1104,306
E31L460-0-5,H01,2.6815363139742034,0.7911765659644316,949,263
E31L460-0-5,H02,2.6797115249895596,0.7715218408791432,975,249
E31L460-0-5,H03,2.6642223256448787,0.7178884341225629,1070,258
E31L460-0-5,H04,2.6842955201845977,0.7382114916366095,1106,261
E31L460-0-5,H05,2.6892226305336004,0.7322030547548436,883,235
E31L460-0-5,H06,2.570970857088862,0.8028746456272415,1198,281
E31L460-0-5,H07,2.589230943553485,0.7695020915612525,1206,268
E31L460-0-5,H08,2.679920616798497,0.7154830817953617,993,241
E31L460-0-5,H09,2.703525863618736,0.769601868760553,1201,315
E31L460-0-5,H10,2.7758089981758003,0.8235578928382998,730,250
E31L460-0-5,H11,2.687394292137519,0.7823034643832848,923,264
E31L460-0-5,H12,2.6852865425965176,0.7774066460567021,1162,307
E31L460-0-5,H13,2.5152991209850577,0.7625808107947092,1024,204
E31L460-0-5,H14,2.7764294698830576,0.7373607540509063,1148,329
E31L460-0-5,H15,2.6288156679369346,0.7786748775615001,1002,228
E31L460-0-5,H16,2.719851711798657,0.7387051081479802,1100,282
E31L460-0-5,H17,2.606792718320686,0.729329492186342,1118,246
E31L460-0-5,H18,2.671040754464965,0.7526875761677181,1059,267
E31L460-0-5,H19,2.6337171639286203,0.7607277326155127,1098,267
E31L460-0-5,H20,2.6048578903073922,0.7404994904904387,1041,228
E31L460-0-5,H21,2.6801837999346434,0.7457654530358742,1094,273
E31L460-0-5,H22,2.6605585588681,0.7419451662536488,1100,268
E31L460-0-5,H23,2.6291235402540516,0.7513727808017979,1084,243
E31L460-0-5,H24,2.697120731323596,0.7062221425092029,806,193
E31L460-0-5,I01,2.6639014546458215,0.7476907520890161,1081,276
E31L460-0-5,I02,2.67836328393665,0.7884018241089729,947,245
E31L460-0-5,I03,2.679071390174669,0.785986244399967,1191,319
E31L460-0-5,I04,2.6764738283446223,0.7452593765055575,1068,274
E31L460-0-5,I05,2.7303575285582213,0.7853311271224619,1158,336
E31L460-0-5,I06,2.5810942876035834,0.7320699429741894,1018,253
E31L460-0-5,I07,2.587492967609571,0.7824990715476577,1213,291
E31L460-0-5,I08,2.668067635895896,0.7680073309122138,1101,278
E31L460-0-5,I09,2.618281325441487,0.757627700509809,1201,283
E31L460-0-5,I10,2.6885460704980733,0.7597113931574278,967,263
E31L460-0-5,I11,2.6619807723122917,0.7458750201994981,1170,296
E31L460-0-5,I12,2.683249851390703,0.7475394293755433,1170,296
E31L460-0-5,I13,2.6285141625284396,0.7803335518882137,1170,286
E31L460-0-5,I14,2.651207536953941,0.7527288843491186,1091,257
E31L460-0-5,I15,2.6951229791891778,0.7336199344249488,1153,306
E31L460-0-5,I16,2.706425168164143,0.719898066213057,1037,258
E31L460-0-5,I17,2.6824941791541566,0.7317910640390007,1009,274
E31L460-0-5,I18,2.636053892636886,0.740688817489368,941,222
E31L460-0-5,I19,2.6555037141375286,0.7506319639881297,975,236
E31L460-0-5,I20,2.658185710918391,0.7440769268231853,1044,226
E31L460-0-5,I21,2.6761410157925014,0.7543440234528885,999,247
E31L460-0-5,I22,2.6796040272058916,0.7215865985263761,867,212
E31L460-0-5,I23,2.6374313604232307,0.7529757819024513,862,188
E31L460-0-5,I24,2.6600416292113547,0.7418665886797988,1105,271
E31L460-0-5,J01,2.631196877234871,0.7605252572579656,912,215
E31L460-0-5,J02,2.611297830060381,0.7278534127477705,981,203
E31L460-0-5,J03,2.6350639092685246,0.7905473252204674,975,240
E31L460-0-5,J04,2.6342895130531336,0.7172453239375677,1052,230
E31L460-0-5,J05,2.6684969387138713,0.7531945726098614,1145,280
E31L460-0-5,J06,2.6451873178835132,0.7391253823766357,942,213
E31L460-0-5,J07,2.6725808562517446,0.7564404466573241,932,227
E31L460-0-5,J08,2.5777675308438415,0.7446551962008653,1103,228
E31L460-0-5,J09,2.726195413374531,0.744275298452093,1007,267
E31L460-0-5,J10,2.610273495006254,0.7426717607716068,1088,245
E31L460-0-5,J11,2.5604584765937997,0.7366705104834353,1051,216
E31L460-0-5,J12,2.6575426150686865,0.7549143844738155,1072,254
E31L460-0-5,J13,2.629880232217581,0.7685965567102889,1195,267
E31L460-0-5,J14,2.899492205258547,0.7127325076845189,521,184
E31L460-0-5,J15,2.716352853666729,0.7195349855146417,995,253
E31L460-0-5,J16,2.6419143100895526,0.7476750517961638,1126,259
E31L460-0-5,J17,2.721602349748157,0.7102234866689268,1128,292
E31L460-0-5,J18,2.6087376620243106,0.7886214941508023,732,187
E31L460-0-5,J19,2.639311806084784,0.7545948325977287,762,191
E31L460-0-5,J20,2.73841443985486,0.7323342899444943,1010,264
E31L460-0-5,J21,2.6689766693324293,0.73928156650019,963,224
E31L460-0-5,J22,2.6453415494090122,0.7426576024925668,762,186
E31L460-0-5,J23,2.5853084818580947,0.7277249099527492,1036,207
E31L460-0-5,J24,2.6973306676205224,0.7629939613038568,949,248
E31L460-0-5,K01,2.6852024157268484,0.7480663353123861,969,245
E31L460-0-5,K02,2.6775449615534095,0.749076307722293,1068,265
E31L460-0-5,K03,2.622757488699386,0.7614078530783629,1118,258
E31L460-0-5,K04,2.6070566439481286,0.7524614089703371,1127,248
E31L460-0-5,K05,2.646316386029013,0.758735828473924,1237,289
E31L460-0-5,K06,2.6859828476762075,0.7577612986973474,1089,281
E31L460-0-5,K07,2.6838479710950907,0.7085015254216102,1055,259
E31L460-0-5,K08,3.0109931789057955,0.7959945712966298,128,60
E31L460-0-5,K09,2.6474495566642164,0.7453984084902927,1173,271
E31L460-0-5,K10,2.542344049731603,0.761875013936111,1098,218
E31L460-0-5,K11,2.6330445359133083,0.760655601897058,1014,259
E31L460-0-5,K12,2.6247667591412274,0.757293739893693,1221,282
E31L460-0-5,K13,2.5710501236723604,0.7780596866568307,1050,219
E31L460-0-5,K14,2.6341038510944554,0.7629293427352641,1178,289
E31L460-0-5,K15,2.6649786603317334,0.7666440775884252,1143,286
E31L460-0-5,K16,2.649429991215166,0.7348924126374179,1021,231
E31L460-0-5,K17,2.6620661988425516,0.7623126677095354,899,225
E31L460-0-5,K18,2.659425950247765,0.7583685854494678,1024,261
E31L460-0-5,K19,2.6013085745926765,0.7382747346129191,1014,219
E31L460-0-5,K20,2.650330612676201,0.7141684995021528,1080,250
E31L460-0-5,K21,2.6238467688910956,0.7515913418409546,1171,273
E31L460-0-5,K22,2.5985114995049314,0.7297514253596765,927,200
E31L460-0-5,K23,2.6456721926517335,0.7581776404569369,1024,237
E31L460-0-5,K24,2.636770101464231,0.7590775319554631,963,232
E31L460-0-5,L01,2.6716939857134543,0.7541065225064147,988,248
E31L460-0-5,L02,2.6594082339230187,0.7762368259548282,953,246
E31L460-0-5,L03,2.676436045519567,0.750224410967589,1001,242
E31L460-0-5,L04,2.654792674960342,0.7476966612084681,1070,256
E31L460-0-5,L05,2.682326824511566,0.7293559509185793,1077,271
E31L460-0-5,L06,2.6601020259492576,0.7376832081773381,1218,288
E31L460-0-5,L07,2.7429239270440506,0.7460407044776272,583,162
E31L460-0-5,L08,2.7301125356072493,0.7278409870086859,1033,272
E31L460-0-5,L09,2.735760613011509,0.7398958489948748,943,244
E31L460-0-5,L10,2.6796242552981124,0.7541624660542436,1137,295
E31L460-0-5,L11,2.6085220048005215,0.7572263666677946,1046,242
E31L460-0-5,L12,2.6889433507862117,0.7465785687201519,1041,267
E31L460-0-5,L13,2.633412372095992,0.741157670381688,1069,245
E31L460-0-5,L14,2.7285728943311853,0.7261508822540648,969,236
E31L460-0-5,L15,2.6854580166999478,0.7155152747087782,1119,272
E31L460-0-5,L16,2.672435515635862,0.7262364419047017,1088,252
E31L460-0-5,L17,2.6406082672384437,0.7372151684614404,1036,237
E31L460-0-5,L18,2.6975006139296704,0.7084534342281837,1019,259
E31L460-0-5,L19,2.887134594691117,0.7629370907792719,1596,558
E31L460-0-5,L20,2.6879117958263943,0.7286519569715463,1075,261
E31L460-0-5,L21,2.610540074840458,0.7356450702441844,981,209
E31L460-0-5,L22,2.6318527738321715,0.738885872567553,1037,237
E31L460-0-5,L23,2.6372711214643054,0.7481228903828107,1014,242
E31L460-0-5,L24,2.636500862508143,0.7581435078838514,995,236
E31L460-0-5,M01,2.873731216264367,0.735844049047107,113,50
E31L460-0-5,M02,2.967141654992912,0.7366663634865246,158,74
E31L460-0-5,M03,2.622499940550838,0.7982566628757397,1049,273
E31L460-0-5,M04,2.6096179994615634,0.7441398109848667,1111,248
E31L460-0-5,M05,2.6871111477495115,0.7358431733311435,1074,277
E31L460-0-5,M06,2.742173419676873,0.7147169379072519,1093,282
E31L460-0-5,M07,2.6278324272322644,0.776854950697572,1057,263
E31L460-0-5,M08,2.6524351354630533,0.7514899389193024,942,236
E31L460-0-5,M09,2.4606651474310297,0.8121567482035026,1172,236
E31L460-0-5,M10,2.6752310168718236,0.7728437684094257,1046,273
E31L460-0-5,M11,2.634755480448357,0.7576764522862421,1122,263
E31L460-0-5,M12,2.688212315293762,0.6943333477641123,814,188
E31L460-0-5,M13,2.6281421094062516,0.7454818922428855,917,204
E31L460-0-5,M14,2.6192664107698476,0.7446023426288161,997,211
E31L460-0-5,M15,2.7033142751501864,0.769815950544562,957,258
E31L460-0-5,M16,2.6698275106790605,0.7365765346307059,994,234
E31L460-0-5,M17,2.656843350739169,0.7121310038848093,1062,248
E31L460-0-5,M18,2.621799175972362,0.7419700054174975,955,218
E31L460-0-5,M19,2.6238910927584365,0.7735170121680653,1053,253
E31L460-0-5,M20,2.664072856775084,0.7283971707995259,1021,233
E31L460-0-5,M21,2.6044050875059046,0.738190067031818,1016,215
E31L460-0-5,M22,2.5037210734009,0.7975347889055645,962,199
E31L460-0-5,M23,2.953087968030959,0.7236507558430005,117,51
E31L460-0-5,M24,2.940009443999843,0.7077428410779545,158,79
E31L460-0-5,N01,2.902839383843821,0.7111104492349234,121,47
E31L460-0-5,N02,2.9330897681252726,0.7548029867625815,118,58
E31L460-0-5,N03,2.648647554814966,0.729340006816036,968,217
E31L460-0-5,N04,2.6757020454299294,0.715934359935409,1004,235
E31L460-0-5,N05,2.700459546500936,0.7705718906819038,952,256
E31L460-0-5,N06,2.196390769444558,0.8836997649409707,1054,163
E31L460-0-5,N07,2.6146574533499205,0.7423399251845834,985,215
E31L460-0-5,N08,2.7205466196339754,0.7374630214547977,1098,292
E31L460-0-5,N09,2.7206197520003834,0.7379662072561405,1055,277
E31L460-0-5,N10,2.6621817715486458,0.7347163514205692,1038,245
E31L460-0-5,N11,2.649784295036159,0.7367080785980892,953,217
E31L460-0-5,N12,2.6638786087424013,0.7386545663552381,1050,256
E31L460-0-5,N13,2.5579325447674917,0.7930520961691054,1265,272
E31L460-0-5,N14,2.6005255590231466,0.7500001789724463,839,180
E31L460-0-5,N15,2.6479280743015474,0.7216034635469613,963,219
E31L460-0-5,N16,2.622233292133543,0.6818415548327381,837,157
E31L460-0-5,N17,2.778878266782506,0.6784405619271179,682,183
E31L460-0-5,N18,2.6429171749032934,0.7422808318769779,979,213
E31L460-0-5,N19,2.6468936930163975,0.734389146030781,998,221
E31L460-0-5,N20,2.6511872630069706,0.7536483483228806,1080,250
E31L460-0-5,N21,2.707551858662508,0.7204097038113924,1170,295
E31L460-0-5,N22,2.7321463854254473,0.7668007215655325,1016,299
E31L460-0-5,N23,2.7580069179421645,0.7180637772554853,126,38
E31L460-0-5,N24,2.8981101819105506,0.7735819386604929,153,76
E31L460-0-5,O01,2.929939641561914,0.7550703951377412,130,52
E31L460-0-5,O02,2.9873677543201578,0.7422854674738295,143,71
E31L460-0-5,O03,2.616562176840073,0.7427784230436256,1013,222
E31L460-0-5,O04,2.5905344261616983,0.7722769671488996,1032,227
E31L460-0-5,O05,2.552352914282179,0.7726145073295531,871,177
E31L460-0-5,O06,2.761420740474097,0.8719595968264249,99,33
E31L460-0-5,O07,2.598192637970717,0.7714211854313145,708,163
E31L460-0-5,O08,2.667534875600189,0.7763571925599931,884,229
E31L460-0-5,O09,2.5889709207194596,0.7894423488780528,1041,236
E31L460-0-5,O10,2.5570964629238833,0.7973903262534157,975,209
E31L460-0-5,O11,2.6241359180458694,0.7589564882833258,936,217
E31L460-0-5,O12,2.586441928934355,0.7715927570590302,962,207
E31L460-0-5,O13,2.6357312014227223,0.7412434156807347,1016,231
E31L460-0-5,O14,2.6337554004909935,0.7527461621719107,872,197
E31L460-0-5,O15,2.653671794346429,0.7733364201875752,917,231
E31L460-0-5,O16,2.5684427850154545,0.7403381178622854,982,204
E31L460-0-5,O17,2.6649344670112125,0.7368996415117413,970,221
E31L460-0-5,O18,2.6701409816080313,0.764867687082957,920,230
E31L460-0-5,O19,2.6465197916144447,0.7580686625541055,925,214
E31L460-0-5,O20,2.604011536464525,0.7364213160295671,836,184
E31L460-0-5,O21,2.6373725700792776,0.7327275705195582,1020,234
E31L460-0-5,O22,2.5665173386243647,0.7527427956916666,999,200
E31L460-0-5,O23,2.719798449001789,0.7680587482352987,125,51
E31L460-0-5,O24,2.841020447245215,0.7894435014164961,153,64
E31L460-0-5,P01,2.8171243861374493,0.8160459093716788,111,46
E31L460-0-5,P02,3.013050121550319,0.7709201071060494,86,47
E31L460-0-5,P03,2.6386337731260525,0.7624578636747308,823,226
E31L460-0-5,P04,2.6078271774490234,0.7719264660035213,870,203
E31L460-0-5,P05,2.6598255754333837,0.7472910954536912,729,184
E31L460-0-5,P06,2.6868357158790026,0.7543088235854929,929,224
E31L460-0-5,P07,2.6302596165071486,0.7449857108404349,866,203
E31L460-0-5,P08,2.661421938585578,0.7534836862634056,632,161
E31L460-0-5,P09,2.599280871514078,0.7714900413949133,936,221
E31L460-0-5,P10,2.7074549246500186,0.7295386119445815,994,244
E31L460-0-5,P11,2.6972205547525268,0.7788390610064528,854,240
E31L460-0-5,P12,2.5837743627619223,0.7954965668552231,862,194
E31L460-0-5,P13,2.618805414541726,0.8176334752803254,942,245
E31L460-0-5,P14,2.6647771199763306,0.7513161887655785,840,211
E31L460-0-5,P15,2.6605741379623455,0.773249207521937,902,229
E31L460-0-5,P16,2.7109599288911115,0.7455339455556514,787,214
E31L460-0-5,P17,2.6551812959814036,0.7432339485095906,824,192
E31L460-0-5,P18,2.6748456260365367,0.7546501955735455,998,238
E31L460-0-5,P19,2.579857278806844,0.749106373637616,863,192
E31L460-0-5,P20,2.666472852738118,0.6982425168041584,580,130
E31L460-0-5,P21,2.4023675839101193,0.8252079417498376,973,173
E31L460-0-5,P22,2.630023325713175,0.7341868042516483,981,226
E31L460-0-5,P23,2.9298863167212734,0.6276428110107852,145,56
E31L460-0-5,P24,2.779089273532686,0.7776838247391117,140,62
E31L460-3,A01,2.652341417855224,0.7152849434098391,861,202
E31L460-3,A02,2.6999404138786076,0.7434168744059464,1008,258
E31L460-3,A03,2.6167595256383365,0.7306195313088232,1055,230
E31L460-3,A04,2.65210473004467,0.6950522733816777,911,207
E31L460-3,A05,2.6183496928373584,0.7383520168342379,891,213
E31L460-3,A06,2.560730547335858,0.7147234147944826,292,62
E31L460-3,A07,2.6116503076309496,0.7152178198105716,830,184
E31L460-3,A08,2.5845096060217183,0.7089673335129579,626,117
E31L460-3,A09,2.5918855735701993,0.7098976255795554,491,102
E31L460-3,A10,2.5730778542026207,0.6821108493428224,800,157
E31L460-3,A11,2.653280114321662,0.7154837956083968,867,200
E31L460-3,A12,2.6370216628694076,0.745414324295366,882,202
E31L460-3,A13,2.6312745290583166,0.7598124421345036,807,188
E31L460-3,A14,3.28379015458081,0.011130439987357433,131,131
E31L460-3,A15,2.6330391041346664,0.7314891646860611,865,186
E31L460-3,A16,2.5640527612904904,0.7595858985009122,908,188
E31L460-3,A17,2.6064839134429265,0.708385477521931,814,160
E31L460-3,A18,2.704109261061196,0.7837900941530924,185,63
E31L460-3,A19,2.5905808354407847,0.6947122861233409,659,129
E31L460-3,A20,2.6254909690052326,0.74592762468154,947,234
E31L460-3,A21,2.860373639614019,0.5965427058437749,523,132
E31L460-3,A22,2.5439312369431906,0.7226632591842103,938,181
E31L460-3,A23,2.5855630564732386,0.7161305574910066,1005,196
E31L460-3,A24,2.7741510102814537,0.6748442422313632,619,159
E31L460-3,B01,2.6759021918453803,0.6792758840227058,1021,218
E31L460-3,B02,2.6402458717251287,0.7053054371122517,1028,223
E31L460-3,B03,2.594743266768442,0.656934661785226,740,136
E31L460-3,B04,2.743181527811914,0.6918300098653665,1006,257
E31L460-3,B05,2.5987850267188635,0.7304025907859214,943,195
E31L460-3,B06,2.5749021342279224,0.6967319355989099,996,200
E31L460-3,B07,2.6708187696403645,0.7089426069598119,946,220
E31L460-3,B08,2.455720106859392,0.8041325292800082,856,167
E31L460-3,B09,2.6861582328022786,0.6972101810158178,924,225
E31L460-3,B10,2.5977768762417113,0.7710479549811425,861,191
E31L460-3,B11,2.604297341528891,0.7335848626301767,972,213
E31L460-3,B12,2.6527220295852296,0.7158489909253676,959,228
E31L460-3,B13,2.656620833994005,0.7094948618767912,1047,224
E31L460-3,B14,2.619767234379151,0.6916112421584105,993,190
E31L460-3,B15,2.6242684446528237,0.7327856528330434,1030,227
E31L460-3,B16,2.612868465920052,0.734500578713631,938,220
E31L460-3,B17,2.673953348480369,0.7318568838942409,585,144
E31L460-3,B18,2.9609684490544295,0.718324523521896,29,13
E31L460-3,B19,2.642113404266741,0.7232346133074626,973,221
E31L460-3,B20,2.5776691403033376,0.7259617497015245,1193,241
